,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
600,2020030559,3411 E 53rd St,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,1,1102,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,2/28/2020,3:00 PM,2,2020,RESOL,N,2/29/2020,2,2020,1,"3411 E 53rd St64130
(39.028822, -94.545345)",Jackson,39.028822,-94.545345,35653,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030559
607,2020030241,6905 Bellefontaine Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Trash / Recycling,,3,467,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Service Issue / Problem,Service Issue / Problem,2/28/2020,9:51 AM,2,2020,RESOL,N,3/2/2020,3,2020,3,"6905 Bellefontaine Ave64132
(39.001141, -94.550579)",Jackson,39.001141,-94.550579,3256,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030241
625,2020030168,6037 E Truman Rd,West Blue Valley,L,64126,East,3,PHONE,4440,Trash / Recycling,,1,1102,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,2/28/2020,8:36 AM,2,2020,RESOL,N,2/29/2020,2,2020,1,"6037 E Truman Rd64126
(39.093558, -94.510673)",Jackson,39.093558,-94.510673,6445,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030168
637,2020030412,5024 Walrond Ave,North Town Fork Creek,L,64130,Metro,3,PHONE,4440,Trash / Recycling,,1,1102,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,2/28/2020,12:29 PM,2,2020,RESOL,N,2/29/2020,2,2020,1,"5024 Walrond Ave64130
(39.034343, -94.548089)",Jackson,39.034343,-94.548089,35350,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030412
650,2020029618,3307 Stadium Dr,Leeds,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,2/27/2020,11:42 AM,2,2020,RESOL,N,2/27/2020,2,2020,0,"3307 Stadium Dr64128
(39.06435, -94.5168)",Jackson,39.06435,-94.5168,23540,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029618
657,2020029921,3463 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/27/2020,5:15 PM,2,2020,RESOL,N,2/28/2020,2,2020,1,"3463 E 7th St64124
(39.103804, -94.53902)",Jackson,39.103804,-94.53902,9688,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029921
658,2020029595,3427 College Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/27/2020,11:20 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"3427 College Ave64128
(39.063221, -94.544781)",Jackson,39.063221,-94.544781,25569,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029595
659,2020029571,2831 Oakley Ave,South Blue Valley,L,64128,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/27/2020,11:03 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"2831 Oakley Ave64128
(39.073295, -94.517795)",Jackson,39.073295,-94.517795,21638,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029571
663,2020029665,5341 Swope Pkwy,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/27/2020,12:51 PM,2,2020,RESOL,N,2/28/2020,2,2020,1,"5341 Swope Pkwy64130
(39.028264, -94.54203)",Jackson,39.028264,-94.54203,35679,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029665
668,2020029753,5119 Agnes Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Animals / Pets,,27,65,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Outside,Outside,2/27/2020,2:15 PM,2,2020,RESOL,Y,3/25/2020,3,2020,27,"5119 Agnes Ave64130
(39.032781, -94.549826)",Jackson,39.032781,-94.549826,36052,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029753
673,2020029341,1600 Olive St,18th And Vine And Downtown East,L,64127,Central,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,2/27/2020,7:12 AM,2,2020,RESOL,N,2/27/2020,2,2020,0,"1600 Olive St64127
(39.092859, -94.554616)",Jackson,39.092859,-94.554616,12531,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029341
681,2020029587,4105 E Linwood Blvd,Palestine East,L,64128,East,3,PHONE,4440,Capital Projects,,180,424,Sewer,Capital Projects Sewer,CITY_SERVICES,VISIBLE,Water Services,Water Services-Engineering-Water and Sewer,Capital Projects-Sewer-Engineering,Engineering,2/27/2020,11:13 AM,2,2020,OPEN,Y,,,,,"4105 E Linwood Blvd64128
(39.067193, -94.535464)",Jackson,39.067193,-94.535464,25937,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029587
687,2020029599,4105 E 19th St,East Community Team North,L,64127,East,3,PHONE,4440,Capital Projects,,64,6,Sewer,Capital Projects Sewer,CITY_SERVICES,VISIBLE,Water Services,Water Services-Engineering-Water and Sewer,Capital Projects-Sewer-Engineering,Engineering,2/27/2020,11:23 AM,2,2020,RESOL,Y,5/1/2020,5,2020,64,"4105 E 19th St64127
(39.088523, -94.534037)",Jackson,39.088523,-94.534037,14856,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029599
722,2020029912,1015 Agnes Ave,Independence Plaza,L,64127,East,3,PHONE,4440,Parks & Recreation,,28,29,Park Maintenance,Parks & Recreation Park Maintenance,PARK_MAINT_RECREATION,VISIBLE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Central,2/27/2020,5:01 PM,2,2020,RESOL,Y,3/26/2020,3,2020,28,"1015 Agnes Ave64127
(39.100985, -94.5464)",Jackson,39.100985,-94.5464,10859,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029912
735,2020029633,634 Olive St,Independence Plaza,L,64124,Central,3,PHONE,4440,Property / Buildings / Construction,,161,7,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/27/2020,12:00 PM,2,2020,RESOL,Y,8/6/2020,8,2020,161,"634 Olive St64124
(39.105068, -94.553788)",Jackson,39.105068,-94.553788,11701,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029633
745,2020030002,5028 E 7th St,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/27/2020,10:42 PM,2,2020,OPEN,N,,,,,"5028 E 7th St64124
(39.103707, -94.521813)",Jackson,39.103707,-94.521813,7592,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030002
747,2020029627,610 Park Ave,Independence Plaza,L,64124,Central,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/27/2020,11:57 AM,2,2020,RESOL,Y,8/25/2020,8,2020,180,"610 Park Ave64124
(39.105097, -94.554903)",Jackson,39.105097,-94.554903,11715,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029627
768,2020030003,4829 E 8th St,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,125,2,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/27/2020,10:45 PM,2,2020,RESOL,Y,7/1/2020,7,2020,125,"4829 E 8th St64124
(39.102344, -94.524399)",Jackson,39.102344,-94.524399,7965,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030003
774,2020030005,5201 E 7th St,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Secondary Structure,2/27/2020,10:51 PM,2,2020,OPEN,N,,,,,"5201 E 7th St64124
(39.103153, -94.521059)",Jackson,39.103153,-94.521059,7454,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030005
777,2020030009,5017 E 7th St,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,179,1,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/27/2020,10:54 PM,2,2020,RESOL,Y,8/24/2020,8,2020,179,"5017 E 7th St64124
(39.103209, -94.522668)",Jackson,39.103209,-94.522668,7382,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030009
782,2020030004,4823 E 8th St,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/27/2020,10:46 PM,2,2020,OPEN,N,,,,,"4823 E 8th St64124
(39.102353, -94.524654)",Jackson,39.102353,-94.524654,7967,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030004
786,2020030006,712 Denver Ave,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/27/2020,10:52 PM,2,2020,OPEN,N,,,,,"712 Denver Ave64124
(39.102885, -94.521397)",Jackson,39.102885,-94.521397,7407,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030006
804,2020029398,3410 Harrison St,North Hyde Park,L,64109,Central,4,PHONE,4440,Public Health,,18,30,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,2/27/2020,8:30 AM,2,2020,RESOL,Y,3/16/2020,3,2020,18,"3410 Harrison St64109
(39.064612, -94.573136)",Jackson,39.064612,-94.573136,128556,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029398
808,2020029736,3338 Colorado Ave,Dunbar,L,64128,East,3,PHONE,4440,Public Health,,120,5,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-Bedbugs,Public Health-Services-Bedbugs,Bedbugs,2/27/2020,1:59 PM,2,2020,RESOL,Y,6/26/2020,6,2020,120,"3338 Colorado Ave64128
(39.064378, -94.522269)",Jackson,39.064378,-94.522269,23373,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029736
809,2020029999,5037 E 7th St,Lykins,L,64124,East,3,WEB,1030,Public Safety,,70,10,Fire,Public Safety Fire,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Fire,Fire--,Public Safety-Fire-Fire Investigation,Fire Investigation,2/27/2020,10:31 PM,2,2020,RESOL,Y,5/7/2020,5,2020,70,"5037 E 7th St64124
(39.103179, -94.521861)",Jackson,39.103179,-94.521861,7377,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029999
817,2020029601,1235 College Ave,Lykins,L,64127,East,3,PHONE,4440,Signs,,1,1102,Traffic Sign,Signs Traffic Sign,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Control,Signs-Traffic Sign-New Sign Request,New Sign Request,2/27/2020,11:24 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"1235 College Ave64127
(35.797519, -103.890579)",Jackson,35.797519,-103.890579,283047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029601
820,2020029844,5918 E US 40 Hwy,South Blue Valley,L,64129,East,3,PHONE,4440,Signs,,6,207,Traffic Sign,Signs Traffic Sign,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Signs,Signs-Traffic Sign-Damaged â€“ Emergency,Damaged - Emergency,2/27/2020,3:53 PM,2,2020,RESOL,N,3/4/2020,3,2020,6,"5918 E US 40 Hwy64129
(39.068372, -94.514093)",Jackson,39.068372,-94.514093,21400,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029844
832,2020029516,3422 Agnes Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Storm Water / Sewer,,25,14,Sewer Referral,Storm Water / Sewer Sewer Referral,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Restoration,Sewer-Sewer Referral-Restoration,Restoration,2/27/2020,10:13 AM,2,2020,RESOL,Y,3/23/2020,3,2020,25,"3422 Agnes Ave64128
(39.063464, -94.548883)",Jackson,39.063464,-94.548883,25421,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029516
834,2020029810,1224 E 9th St,Paseo West,L,64106,Central,3,PHONE,4440,Storm Water / Sewer,,5,258,Sinkhole,Storm Water / Sewer Sinkhole,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sinkhole-Yard,Yard,2/27/2020,3:19 PM,2,2020,RESOL,N,3/3/2020,3,2020,5,"1224 E 9th St64106
(39.103334, -94.567313)",Jackson,39.103334,-94.567313,12023,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029810
835,2020029800,2803 Swope Pkwy,North Town Fork Creek,L,64130,Metro,3,PHONE,4440,Storm Water / Sewer,,19,54,Sinkhole,Storm Water / Sewer Sinkhole,SEWER_WASTE_STORMWATER,VISIBLE,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sinkhole-Street,Street,2/27/2020,3:08 PM,2,2020,RESOL,Y,3/17/2020,3,2020,19,"2803 Swope Pkwy64130
(39.037958, -94.551581)",Jackson,39.037958,-94.551581,35023,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029800
850,2020029361,1433 Prospect Ave,18th And Vine And Downtown East,L,64127,East,3,PHONE,4440,Streets / Roadways / Alleys,,6,207,Other-Maintenance,Streets / Roadways / Alleys Other-Maintenance,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets/Roadways/Alleys-Other Maintenance-District 2,District 2,2/27/2020,7:51 AM,2,2020,RESOL,N,3/4/2020,3,2020,6,"1433 Prospect Ave64127
(39.095055, -94.551287)",Jackson,39.095055,-94.551287,11217,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029361
858,2020029597,5705 Jackson Ave,Swope Parkway-Elmwood,L,64130,Metro,5,BOT,341,Streets / Roadways / Alleys,,5,258,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,District 3,2/27/2020,11:21 AM,2,2020,RESOL,Y,3/3/2020,3,2020,5,"5705 Jackson Ave64130
(39.021915, -94.536496)",Jackson,39.021915,-94.536496,172843,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029597
862,2020029360,3122 E Truman Rd,18th And Vine And Downtown East,L,64127,East,3,PHONE,4440,Streets / Roadways / Alleys,,11,66,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,7:49 AM,2,2020,RESOL,Y,3/9/2020,3,2020,11,"3122 E Truman Rd64127
(39.094797, -94.545003)",Jackson,39.094797,-94.545003,11240,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029360
864,2020029365,1500 E 9th St,Parkview,L,64106,Central,3,PHONE,4440,Streets / Roadways / Alleys,,6,207,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,7:54 AM,2,2020,RESOL,Y,3/4/2020,3,2020,6,"1500 E 9th St64106
(39.10343, -94.562862)",Jackson,39.10343,-94.562862,263641,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029365
868,2020029792,4725 Prospect Ave,North Town Fork Creek,L,64130,East,3,BOT,341,Streets / Roadways / Alleys,,6,207,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,3:03 PM,2,2020,RESOL,Y,3/4/2020,3,2020,6,"4725 Prospect Ave64130
(39.039621, -94.554064)",Jackson,39.039621,-94.554064,35013,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029792
877,2020029363,2302 E Truman Rd,18th And Vine And Downtown East,L,64127,Central,3,PHONE,4440,Streets / Roadways / Alleys,,6,207,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,7:53 AM,2,2020,RESOL,Y,3/4/2020,3,2020,6,"2302 E Truman Rd64127
(39.095135, -94.554895)",Jackson,39.095135,-94.554895,12524,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029363
881,2020029426,501 Charlotte St,Columbus Park,L,64106,Central,4,BOT,341,Streets / Roadways / Alleys,,6,207,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,8:51 AM,2,2020,RESOL,Y,3/4/2020,3,2020,6,"501 Charlotte St64106
(39.109845, -94.574196)",Jackson,39.109845,-94.574196,39313,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029426
900,2020029807,5716 E Truman Rd,West Blue Valley,L,64127,East,3,BOT,341,Streets / Roadways / Alleys,,11,66,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,District 2,2/27/2020,3:14 PM,2,2020,RESOL,Y,3/9/2020,3,2020,11,"5716 E Truman Rd64127
(39.094293, -94.514911)",Jackson,39.094293,-94.514911,8893,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029807
950,2020029835,6027 E 9th St,Sheffield,L,64126,East,4,PHONE,4440,Streets / Roadways / Alleys,,1,1102,Resurfacing,Streets / Roadways / Alleys Resurfacing,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Preservation,Streets / Roadways / Alleys-Resurfacing-District 2,District 2,2/27/2020,3:44 PM,2,2020,RESOL,N,2/28/2020,2,2020,1,"6027 E 9th St64126
(39.100897, -94.510179)",Jackson,39.100897,-94.510179,5767,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029835
952,2020029594,1235 College Ave,Lykins,L,64127,East,3,PHONE,4440,Streets / Roadways / Alleys,,1,1102,Speed Bump,Streets / Roadways / Alleys Speed Bump,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Speed Bump-Request New,Request New,2/27/2020,11:18 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"1235 College Ave64127
(35.797519, -103.890579)",Jackson,35.797519,-103.890579,283047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029594
953,2020029596,1235 College Ave,Lykins,L,64127,East,3,PHONE,4440,Streets / Roadways / Alleys,,1,1102,Speed Bump,Streets / Roadways / Alleys Speed Bump,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Speed Bump-Request New,Request New,2/27/2020,11:20 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"1235 College Ave64127
(35.797519, -103.890579)",Jackson,35.797519,-103.890579,283047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029596
954,2020029404,6501 E 9th St,Sheffield,L,64126,East,4,PHONE,4440,Streets / Roadways / Alleys,,0,603,Street Clean Up,Streets / Roadways / Alleys Street Clean Up,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Street Clean Up-District 2,District 2,2/27/2020,8:32 AM,2,2020,RESOL,N,2/27/2020,2,2020,0,"6501 E 9th St64126
(39.100838, -94.506219)",Jackson,39.100838,-94.506219,5985,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029404
960,2020029522,2712 Indiana Ave,Santa Fe,L,64128,East,3,PHONE,4440,Trash / Recycling,,1,1102,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/27/2020,10:20 AM,2,2020,RESOL,N,2/28/2020,2,2020,1,"2712 Indiana Ave64128
(39.076227, -94.543678)",Jackson,39.076227,-94.543678,24370,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029522
962,2020029773,2821 E 37th St,Oak Park Northwest,L,64128,East,3,PHONE,4440,Trash / Recycling,,1,1102,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/27/2020,2:36 PM,2,2020,RESOL,N,2/28/2020,2,2020,1,"2821 E 37th St64128
(39.05878, -94.55017)",Jackson,39.05878,-94.55017,28881,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029773
966,2020029886,3400 Oakley Ave,Dunbar,L,64128,East,3,PHONE,4440,Trash / Recycling,,18,30,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/27/2020,4:37 PM,2,2020,RESOL,Y,3/16/2020,3,2020,18,"3400 Oakley Ave64128
(39.063544, -94.519194)",Jackson,39.063544,-94.519194,23484,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029886
971,2020029888,5402 E 35th St,Dunbar,L,64128,East,3,PHONE,4440,Trash / Recycling,,7,177,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/27/2020,4:44 PM,2,2020,RESOL,Y,3/5/2020,3,2020,7,"5402 E 35th St64128
(39.061856, -94.520708)",Jackson,39.061856,-94.520708,23528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029888
